Perioden,Regio's,Bevolking/Bevolkingssamenstelling op 1 januari/Totale bevolking (aantal),Bevolking/Bevolkingssamenstelling op 1 januari/Geslacht/Mannen (aantal),Bevolking/Bevolkingssamenstelling op 1 januari/Geslacht/Vrouwen (aantal),Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Inwoners 15 jaar of ouder (aantal),Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Ongehuwd (in % van  inwoners 15 jaar of ouder),Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Gehuwd (in % van  inwoners 15 jaar of ouder),Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Gescheiden (in % van  inwoners 15 jaar of ouder),Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Verweduwd (in % van  inwoners 15 jaar of ouder),Landbouw/Graasdieren/Rundvee (aantal),Landbouw/Graasdieren/Schapen (aantal),Lokalisering/Gemeenten (aantal),Lokalisering/Wijken (aantal),Lokalisering/Buurten (aantal)
2008,Voorschoten,22861,10955,11906,,,,,,,,,,
2009,Voorschoten,22996,11012,11984,,,,,,,,,,
2010,Voorschoten,23462,11245,12217,,,,,,,,,,
2011,Voorschoten,23865,11455,12410,,,,,,,,,,
2012,Voorschoten,24310,11731,12579,,,,,,,,,,
2013,Voorschoten,24658,11910,12748,,,,,,,,,,
2014,Voorschoten,24951,12042,12909,,,,,,,,,,
2015,Voorschoten,25150,12124,13026,,,,,,,,,,
2016,Voorschoten,25211,12106,13105,,,,,,,,,,
2017,Voorschoten,25315,12174,13141,,,,,,,,,,
2008,Voorst,23660,11808,11852,,,,,,,,,,
2009,Voorst,23706,11818,11888,,,,,,,,,,
2010,Voorst,23772,11860,11912,,,,,,,,,,
2011,Voorst,23703,11837,11866,,,,,,,,,,
2012,Voorst,23719,11843,11876,,,,,,,,,,
2013,Voorst,23724,11882,11842,,,,,,,,,,
2014,Voorst,23767,11875,11892,,,,,,,,,,
2015,Voorst,23913,11970,11943,,,,,,,,,,
2016,Voorst,23984,11981,12003,,,,,,,,,,
2017,Voorst,24199,12096,12103,,,,,,,,,,
2008,Vorden,,,,,,,,,,,,,
2009,Vorden,,,,,,,,,,,,,
2010,Vorden,,,,,,,,,,,,,
2011,Vorden,,,,,,,,,,,,,
2012,Vorden,,,,,,,,,,,,,
2013,Vorden,,,,,,,,,,,,,
2014,Vorden,,,,,,,,,,,,,
2015,Vorden,,,,,,,,,,,,,
2016,Vorden,,,,,,,,,,,,,
2017,Vorden,,,,,,,,,,,,,
2008,Vries,,,,,,,,,,,,,
2009,Vries,,,,,,,,,,,,,
2010,Vries,,,,,,,,,,,,,
2011,Vries,,,,,,,,,,,,,
2012,Vries,,,,,,,,,,,,,
2013,Vries,,,,,,,,,,,,,
2014,Vries,,,,,,,,,,,,,
2015,Vries,,,,,,,,,,,,,
2016,Vries,,,,,,,,,,,,,
2017,Vries,,,,,,,,,,,,,
2008,Vriezenveen,,,,,,,,,,,,,
2009,Vriezenveen,,,,,,,,,,,,,
2010,Vriezenveen,,,,,,,,,,,,,
2011,Vriezenveen,,,,,,,,,,,,,
2012,Vriezenveen,,,,,,,,,,,,,
2013,Vriezenveen,,,,,,,,,,,,,
2014,Vriezenveen,,,,,,,,,,,,,
2015,Vriezenveen,,,,,,,,,,,,,
2016,Vriezenveen,,,,,,,,,,,,,
2017,Vriezenveen,,,,,,,,,,,,,
2008,Vught,25337,12573,12764,,,,,,,,,,
2009,Vught,25288,12546,12742,,,,,,,,,,
2010,Vught,25400,12596,12804,,,,,,,,,,
2011,Vught,25654,12751,12903,,,,,,,,,,
2012,Vught,25789,12728,13061,,,,,,,,,,
2013,Vught,25564,12659,12905,,,,,,,,,,
2014,Vught,25638,12719,12919,,,,,,,,,,
2015,Vught,25853,12817,13036,,,,,,,,,,
2016,Vught,25973,12849,13124,,,,,,,,,,
2017,Vught,26183,12995,13188,,,,,,,,,,
2008,Waadhoeke,,,,,,,,,,,,,
2009,Waadhoeke,,,,,,,,,,,,,
2010,Waadhoeke,,,,,,,,,,,,,
2011,Waadhoeke,,,,,,,,,,,,,
2012,Waadhoeke,,,,,,,,,,,,,
2013,Waadhoeke,,,,,,,,,,,,,
2014,Waadhoeke,,,,,,,,,,,,,
2015,Waadhoeke,,,,,,,,,,,,,
2016,Waadhoeke,,,,,,,,,,,,,
2017,Waadhoeke,,,,,,,,,,,,,
2008,Waalre,16695,8208,8487,,,,,,,,,,
2009,Waalre,16543,8144,8399,,,,,,,,,,
2010,Waalre,16533,8153,8380,,,,,,,,,,
2011,Waalre,16482,8126,8356,,,,,,,,,,
2012,Waalre,16503,8143,8360,,,,,,,,,,
2013,Waalre,16725,8265,8460,,,,,,,,,,
2014,Waalre,16765,8274,8491,,,,,,,,,,
2015,Waalre,16874,8326,8548,,,,,,,,,,
2016,Waalre,17023,8395,8628,,,,,,,,,,
2017,Waalre,16898,8319,8579,,,,,,,,,,
2008,Waalwijk,45641,22678,22963,,,,,,,,,,
2009,Waalwijk,45744,22758,22986,,,,,,,,,,
2010,Waalwijk,45751,22751,23000,,,,,,,,,,
2011,Waalwijk,46211,22994,23217,,,,,,,,,,
2012,Waalwijk,46422,23105,23317,,,,,,,,,,
2013,Waalwijk,46438,23108,23330,,,,,,,,,,
2014,Waalwijk,46498,23158,23340,,,,,,,,,,
2015,Waalwijk,46713,23276,23437,,,,,,,,,,
2016,Waalwijk,47021,23439,23582,,,,,,,,,,
2017,Waalwijk,47410,23616,23794,,,,,,,,,,
2008,Waddinxveen,25638,12724,12914,,,,,,,,,,
2009,Waddinxveen,25436,12652,12784,,,,,,,,,,
2010,Waddinxveen,25400,12614,12786,,,,,,,,,,
2011,Waddinxveen,25337,12612,12725,,,,,,,,,,
2012,Waddinxveen,25280,12601,12679,,,,,,,,,,
2013,Waddinxveen,25217,12540,12677,,,,,,,,,,
2014,Waddinxveen,25508,12703,12805,,,,,,,,,,
2015,Waddinxveen,25657,12757,12900,,,,,,,,,,
2016,Waddinxveen,26072,12965,13107,,,,,,,,,,
2017,Waddinxveen,26536,13192,13344,,,,,,,,,,
2008,Wageningen,36215,17779,18436,,,,,,,,,,
2009,Wageningen,36695,17932,18763,,,,,,,,,,
2010,Wageningen,37359,18189,19170,,,,,,,,,,
2011,Wageningen,36642,17589,19053,,,,,,,,,,
2012,Wageningen,37049,17766,19283,,,,,,,,,,
2013,Wageningen,37408,18022,19386,,,,,,,,,,
2014,Wageningen,37429,18018,19411,,,,,,,,,,
2015,Wageningen,37786,18199,19587,,,,,,,,,,
2016,Wageningen,37837,18225,19612,,,,,,,,,,
2017,Wageningen,38458,18469,19989,,,,,,,,,,
2008,Warmond,,,,,,,,,,,,,
2009,Warmond,,,,,,,,,,,,,
2010,Warmond,,,,,,,,,,,,,
2011,Warmond,,,,,,,,,,,,,
2012,Warmond,,,,,,,,,,,,,
2013,Warmond,,,,,,,,,,,,,
2014,Warmond,,,,,,,,,,,,,
2015,Warmond,,,,,,,,,,,,,
2016,Warmond,,,,,,,,,,,,,
2017,Warmond,,,,,,,,,,,,,
2008,Warnsveld,,,,,,,,,,,,,
2009,Warnsveld,,,,,,,,,,,,,
2010,Warnsveld,,,,,,,,,,,,,
2011,Warnsveld,,,,,,,,,,,,,
2012,Warnsveld,,,,,,,,,,,,,
2013,Warnsveld,,,,,,,,,,,,,
2014,Warnsveld,,,,,,,,,,,,,
2015,Warnsveld,,,,,,,,,,,,,
2016,Warnsveld,,,,,,,,,,,,,
2017,Warnsveld,,,,,,,,,,,,,
2008,Waspik,,,,,,,,,,,,,
2009,Waspik,,,,,,,,,,,,,
2010,Waspik,,,,,,,,,,,,,
2011,Waspik,,,,,,,,,,,,,
2012,Waspik,,,,,,,,,,,,,
2013,Waspik,,,,,,,,,,,,,
2014,Waspik,,,,,,,,,,,,,
2015,Waspik,,,,,,,,,,,,,
2016,Waspik,,,,,,,,,,,,,
2017,Waspik,,,,,,,,,,,,,
2008,Wassenaar,25763,12261,13502,,,,,,,,,,
2009,Wassenaar,25909,12358,13551,,,,,,,,,,
2010,Wassenaar,25816,12319,13497,,,,,,,,,,
2011,Wassenaar,25830,12297,13533,,,,,,,,,,
2012,Wassenaar,25762,12199,13563,,,,,,,,,,
2013,Wassenaar,25656,12137,13519,,,,,,,,,,
2014,Wassenaar,25675,12143,13532,,,,,,,,,,
2015,Wassenaar,25731,12150,13581,,,,,,,,,,
2016,Wassenaar,25885,12234,13651,,,,,,,,,,
2017,Wassenaar,26055,12313,13742,,,,,,,,,,
2008,Wateringen,,,,,,,,,,,,,
2009,Wateringen,,,,,,,,,,,,,
2010,Wateringen,,,,,,,,,,,,,
2011,Wateringen,,,,,,,,,,,,,
2012,Wateringen,,,,,,,,,,,,,
2013,Wateringen,,,,,,,,,,,,,
2014,Wateringen,,,,,,,,,,,,,
2015,Wateringen,,,,,,,,,,,,,
2016,Wateringen,,,,,,,,,,,,,
2017,Wateringen,,,,,,,,,,,,,
2008,Waterland,17026,8480,8546,,,,,,,,,,
2009,Waterland,16954,8458,8496,,,,,,,,,,
2010,Waterland,17057,8529,8528,,,,,,,,,,
2011,Waterland,17140,8560,8580,,,,,,,,,,
2012,Waterland,17010,8480,8530,,,,,,,,,,
2013,Waterland,17091,8506,8585,,,,,,,,,,
2014,Waterland,17134,8494,8640,,,,,,,,,,
2015,Waterland,17143,8462,8681,,,,,,,,,,
2016,Waterland,17304,8524,8780,,,,,,,,,,
2017,Waterland,17290,8525,8765,,,,,,,,,,
2008,Weerselo,,,,,,,,,,,,,
2009,Weerselo,,,,,,,,,,,,,
2010,Weerselo,,,,,,,,,,,,,
2011,Weerselo,,,,,,,,,,,,,
2012,Weerselo,,,,,,,,,,,,,
2013,Weerselo,,,,,,,,,,,,,
2014,Weerselo,,,,,,,,,,,,,
2015,Weerselo,,,,,,,,,,,,,
2016,Weerselo,,,,,,,,,,,,,
2017,Weerselo,,,,,,,,,,,,,
2008,Weert,48305,24197,24108,,,,,,,,,,
2009,Weert,48332,24180,24152,,,,,,,,,,
2010,Weert,48456,24230,24226,,,,,,,,,,
2011,Weert,48563,24316,24247,,,,,,,,,,
2012,Weert,48668,24343,24325,,,,,,,,,,
2013,Weert,48587,24305,24282,,,,,,,,,,
2014,Weert,48721,24334,24387,,,,,,,,,,
2015,Weert,48914,24437,24477,,,,,,,,,,
2016,Weert,49100,24497,24603,,,,,,,,,,
2017,Weert,49574,24840,24734,,,,,,,,,,
2008,Weesp,17575,8536,9039,,,,,,,,,,
2009,Weesp,17577,8522,9055,,,,,,,,,,
2010,Weesp,17636,8561,9075,,,,,,,,,,
2011,Weesp,17987,8709,9278,,,,,,,,,,
2012,Weesp,18022,8728,9294,,,,,,,,,,
2013,Weesp,18151,8790,9361,,,,,,,,,,
2014,Weesp,18172,8770,9402,,,,,,,,,,
2015,Weesp,18348,8838,9510,,,,,,,,,,
2016,Weesp,18572,8959,9613,,,,,,,,,,
2017,Weesp,18751,9062,9689,,,,,,,,,,
2008,Wehl,,,,,,,,,,,,,
2009,Wehl,,,,,,,,,,,,,
2010,Wehl,,,,,,,,,,,,,
2011,Wehl,,,,,,,,,,,,,
2012,Wehl,,,,,,,,,,,,,
2013,Wehl,,,,,,,,,,,,,
2014,Wehl,,,,,,,,,,,,,
2015,Wehl,,,,,,,,,,,,,
2016,Wehl,,,,,,,,,,,,,
2017,Wehl,,,,,,,,,,,,,
2008,Werkendam,26415,13211,13204,,,,,,,,,,
2009,Werkendam,26409,13225,13184,,,,,,,,,,
2010,Werkendam,26371,13209,13162,,,,,,,,,,
2011,Werkendam,26353,13169,13184,,,,,,,,,,
2012,Werkendam,26423,13187,13236,,,,,,,,,,
2013,Werkendam,26405,13152,13253,,,,,,,,,,
2014,Werkendam,26387,13168,13219,,,,,,,,,,
2015,Werkendam,26452,13239,13213,,,,,,,,,,
2016,Werkendam,26527,13282,13245,,,,,,,,,,
2017,Werkendam,26844,13461,13383,,,,,,,,,,
2008,Wervershoof,8600,4386,4214,,,,,,,,,,
2009,Wervershoof,8705,4445,4260,,,,,,,,,,
2010,Wervershoof,8780,4459,4321,,,,,,,,,,
2011,Wervershoof,,,,,,,,,,,,,
2012,Wervershoof,,,,,,,,,,,,,
2013,Wervershoof,,,,,,,,,,,,,
2014,Wervershoof,,,,,,,,,,,,,
2015,Wervershoof,,,,,,,,,,,,,
2016,Wervershoof,,,,,,,,,,,,,
2017,Wervershoof,,,,,,,,,,,,,
2008,West Betuwe,,,,,,,,,,,,,
2009,West Betuwe,,,,,,,,,,,,,
2010,West Betuwe,,,,,,,,,,,,,
2011,West Betuwe,,,,,,,,,,,,,
2012,West Betuwe,,,,,,,,,,,,,
2013,West Betuwe,,,,,,,,,,,,,
2014,West Betuwe,,,,,,,,,,,,,
2015,West Betuwe,,,,,,,,,,,,,
2016,West Betuwe,,,,,,,,,,,,,
2017,West Betuwe,,,,,,,,,,,,,
2008,West Maas en Waal,18320,9155,9165,,,,,,,,,,
2009,West Maas en Waal,18374,9162,9212,,,,,,,,,,
2010,West Maas en Waal,18413,9185,9228,,,,,,,,,,
2011,West Maas en Waal,18301,9150,9151,,,,,,,,,,
2012,West Maas en Waal,18325,9129,9196,,,,,,,,,,
2013,West Maas en Waal,18410,9155,9255,,,,,,,,,,
2014,West Maas en Waal,18419,9144,9275,,,,,,,,,,
2015,West Maas en Waal,18570,9237,9333,,,,,,,,,,
2016,West Maas en Waal,18693,9306,9387,,,,,,,,,,
2017,West Maas en Waal,18820,9383,9437,,,,,,,,,,
2008,Westerbork,,,,,,,,,,,,,
2009,Westerbork,,,,,,,,,,,,,
2010,Westerbork,,,,,,,,,,,,,
2011,Westerbork,,,,,,,,,,,,,
2012,Westerbork,,,,,,,,,,,,,
2013,Westerbork,,,,,,,,,,,,,
2014,Westerbork,,,,,,,,,,,,,
2015,Westerbork,,,,,,,,,,,,,
2016,Westerbork,,,,,,,,,,,,,
2017,Westerbork,,,,,,,,,,,,,
2008,Westerhoven,,,,,,,,,,,,,
2009,Westerhoven,,,,,,,,,,,,,
2010,Westerhoven,,,,,,,,,,,,,
2011,Westerhoven,,,,,,,,,,,,,
2012,Westerhoven,,,,,,,,,,,,,
2013,Westerhoven,,,,,,,,,,,,,
2014,Westerhoven,,,,,,,,,,,,,
2015,Westerhoven,,,,,,,,,,,,,
2016,Westerhoven,,,,,,,,,,,,,
2017,Westerhoven,,,,,,,,,,,,,
2008,Wester-Koggenland,,,,,,,,,,,,,
2009,Wester-Koggenland,,,,,,,,,,,,,
2010,Wester-Koggenland,,,,,,,,,,,,,
2011,Wester-Koggenland,,,,,,,,,,,,,
2012,Wester-Koggenland,,,,,,,,,,,,,
2013,Wester-Koggenland,,,,,,,,,,,,,
2014,Wester-Koggenland,,,,,,,,,,,,,
2015,Wester-Koggenland,,,,,,,,,,,,,
2016,Wester-Koggenland,,,,,,,,,,,,,
2017,Wester-Koggenland,,,,,,,,,,,,,
2008,Westerkwartier,,,,,,,,,,,,,
2009,Westerkwartier,,,,,,,,,,,,,
2010,Westerkwartier,,,,,,,,,,,,,
2011,Westerkwartier,,,,,,,,,,,,,
2012,Westerkwartier,,,,,,,,,,,,,
2013,Westerkwartier,,,,,,,,,,,,,
2014,Westerkwartier,,,,,,,,,,,,,
2015,Westerkwartier,,,,,,,,,,,,,
2016,Westerkwartier,,,,,,,,,,,,,
2017,Westerkwartier,,,,,,,,,,,,,
2008,Westerschouwen,,,,,,,,,,,,,
2009,Westerschouwen,,,,,,,,,,,,,
2010,Westerschouwen,,,,,,,,,,,,,
2011,Westerschouwen,,,,,,,,,,,,,
2012,Westerschouwen,,,,,,,,,,,,,
2013,Westerschouwen,,,,,,,,,,,,,
2014,Westerschouwen,,,,,,,,,,,,,
2015,Westerschouwen,,,,,,,,,,,,,
2016,Westerschouwen,,,,,,,,,,,,,
2017,Westerschouwen,,,,,,,,,,,,,
2008,Westerveld,19333,9615,9718,,,,,,,,,,
2009,Westerveld,19302,9601,9701,,,,,,,,,,
2010,Westerveld,19342,9658,9684,,,,,,,,,,
2011,Westerveld,19365,9657,9708,,,,,,,,,,
2012,Westerveld,19198,9555,9643,,,,,,,,,,
2013,Westerveld,19091,9520,9571,,,,,,,,,,
2014,Westerveld,18933,9444,9489,,,,,,,,,,
2015,Westerveld,19085,9542,9543,,,,,,,,,,
2016,Westerveld,18940,9440,9500,,,,,,,,,,
2017,Westerveld,19084,9498,9586,,,,,,,,,,
2008,Westervoort,15478,7678,7800,,,,,,,,,,
2009,Westervoort,15277,7551,7726,,,,,,,,,,
2010,Westervoort,15237,7563,7674,,,,,,,,,,
2011,Westervoort,15336,7600,7736,,,,,,,,,,
2012,Westervoort,15294,7574,7720,,,,,,,,,,
2013,Westervoort,15199,7527,7672,,,,,,,,,,
2014,Westervoort,15138,7453,7685,,,,,,,,,,
2015,Westervoort,14992,7338,7654,,,,,,,,,,
2016,Westervoort,15001,7313,7688,,,,,,,,,,
2017,Westervoort,14991,7327,7664,,,,,,,,,,
2008,Westerwolde,,,,,,,,,,,,,
2009,Westerwolde,,,,,,,,,,,,,
2010,Westerwolde,,,,,,,,,,,,,
2011,Westerwolde,,,,,,,,,,,,,
2012,Westerwolde,,,,,,,,,,,,,
2013,Westerwolde,,,,,,,,,,,,,
2014,Westerwolde,,,,,,,,,,,,,
2015,Westerwolde,,,,,,,,,,,,,
2016,Westerwolde,,,,,,,,,,,,,
2017,Westerwolde,,,,,,,,,,,,,
2008,Westkapelle,,,,,,,,,,,,,
2009,Westkapelle,,,,,,,,,,,,,
2010,Westkapelle,,,,,,,,,,,,,
2011,Westkapelle,,,,,,,,,,,,,
2012,Westkapelle,,,,,,,,,,,,,
2013,Westkapelle,,,,,,,,,,,,,
2014,Westkapelle,,,,,,,,,,,,,
2015,Westkapelle,,,,,,,,,,,,,
2016,Westkapelle,,,,,,,,,,,,,
2017,Westkapelle,,,,,,,,,,,,,
2008,Westland,99299,49531,49768,,,,,,,,,,
2009,Westland,99436,49599,49837,,,,,,,,,,
2010,Westland,99717,49711,50006,,,,,,,,,,
2011,Westland,99776,49688,50088,,,,,,,,,,
2012,Westland,101980,50801,51179,,,,,,,,,,
2013,Westland,102698,51064,51634,,,,,,,,,,
2014,Westland,103241,51410,51831,,,,,,,,,,
2015,Westland,104302,51937,52365,,,,,,,,,,
2016,Westland,104960,52288,52672,,,,,,,,,,
2017,Westland,105632,52699,52933,,,,,,,,,,
2008,Weststellingwerf,25674,12851,12823,,,,,,,,,,
2009,Weststellingwerf,25802,12938,12864,,,,,,,,,,
2010,Weststellingwerf,25829,12953,12876,,,,,,,,,,
2011,Weststellingwerf,25846,12945,12901,,,,,,,,,,
2012,Weststellingwerf,25780,12920,12860,,,,,,,,,,
2013,Weststellingwerf,25595,12848,12747,,,,,,,,,,
2014,Weststellingwerf,25454,12778,12676,,,,,,,,,,
2015,Weststellingwerf,25525,12768,12757,,,,,,,,,,
2016,Weststellingwerf,25520,12763,12757,,,,,,,,,,
2017,Weststellingwerf,25608,12765,12843,,,,,,,,,,
2008,Westvoorne,14084,6944,7140,,,,,,,,,,
2009,Westvoorne,14031,6945,7086,,,,,,,,,,
2010,Westvoorne,14057,6998,7059,,,,,,,,,,
2011,Westvoorne,13992,6946,7046,,,,,,,,,,
2012,Westvoorne,13901,6903,6998,,,,,,,,,,
2013,Westvoorne,13890,6876,7014,,,,,,,,,,
2014,Westvoorne,13964,6903,7061,,,,,,,,,,
2015,Westvoorne,14083,6965,7118,,,,,,,,,,
2016,Westvoorne,14197,7030,7167,,,,,,,,,,
2017,Westvoorne,14257,7066,7191,,,,,,,,,,
2008,Wierden,23365,11725,11640,,,,,,,,,,
2009,Wierden,23467,11777,11690,,,,,,,,,,
2010,Wierden,23447,11756,11691,,,,,,,,,,
2011,Wierden,23630,11836,11794,,,,,,,,,,
2012,Wierden,23824,11927,11897,,,,,,,,,,
2013,Wierden,23807,11896,11911,,,,,,,,,,
2014,Wierden,23909,11958,11951,,,,,,,,,,
2015,Wierden,23874,11923,11951,,,,,,,,,,
2016,Wierden,23952,11954,11998,,,,,,,,,,
2017,Wierden,24225,12092,12133,,,,,,,,,,
2008,Wieringen,8636,4343,4293,,,,,,,,,,
2009,Wieringen,8674,4370,4304,,,,,,,,,,
2010,Wieringen,8644,4358,4286,,,,,,,,,,
2011,Wieringen,8619,4348,4271,,,,,,,,,,
2012,Wieringen,,,,,,,,,,,,,
2013,Wieringen,,,,,,,,,,,,,
2014,Wieringen,,,,,,,,,,,,,
2015,Wieringen,,,,,,,,,,,,,
2016,Wieringen,,,,,,,,,,,,,
2017,Wieringen,,,,,,,,,,,,,
2008,Wieringermeer,12614,6368,6246,,,,,,,,,,
2009,Wieringermeer,12559,6322,6237,,,,,,,,,,
2010,Wieringermeer,12580,6349,6231,,,,,,,,,,
2011,Wieringermeer,12576,6370,6206,,,,,,,,,,
2012,Wieringermeer,,,,,,,,,,,,,
2013,Wieringermeer,,,,,,,,,,,,,
2014,Wieringermeer,,,,,,,,,,,,,
2015,Wieringermeer,,,,,,,,,,,,,
2016,Wieringermeer,,,,,,,,,,,,,
2017,Wieringermeer,,,,,,,,,,,,,
2008,Wijchen,39660,19617,20043,,,,,,,,,,
2009,Wijchen,39948,19764,20184,,,,,,,,,,
2010,Wijchen,40148,19843,20305,,,,,,,,,,
2011,Wijchen,40507,19967,20540,,,,,,,,,,
2012,Wijchen,40734,20096,20638,,,,,,,,,,
2013,Wijchen,41004,20232,20772,,,,,,,,,,
2014,Wijchen,41043,20304,20739,,,,,,,,,,
2015,Wijchen,40886,20219,20667,,,,,,,,,,
2016,Wijchen,40814,20191,20623,,,,,,,,,,
2017,Wijchen,40876,20220,20656,,,,,,,,,,
2008,Wijdemeren,23432,11467,11965,,,,,,,,,,
2009,Wijdemeren,23327,11413,11914,,,,,,,,,,
2010,Wijdemeren,23391,11440,11951,,,,,,,,,,
2011,Wijdemeren,23312,11397,11915,,,,,,,,,,
2012,Wijdemeren,23297,11413,11884,,,,,,,,,,
2013,Wijdemeren,23221,11354,11867,,,,,,,,,,
2014,Wijdemeren,23187,11345,11842,,,,,,,,,,
2015,Wijdemeren,23176,11311,11865,,,,,,,,,,
2016,Wijdemeren,23275,11326,11949,,,,,,,,,,
2017,Wijdemeren,23447,11418,12029,,,,,,,,,,
2008,Wijhe,,,,,,,,,,,,,
2009,Wijhe,,,,,,,,,,,,,
2010,Wijhe,,,,,,,,,,,,,
2011,Wijhe,,,,,,,,,,,,,
2012,Wijhe,,,,,,,,,,,,,
2013,Wijhe,,,,,,,,,,,,,
2014,Wijhe,,,,,,,,,,,,,
2015,Wijhe,,,,,,,,,,,,,
2016,Wijhe,,,,,,,,,,,,,
2017,Wijhe,,,,,,,,,,,,,
2008,De Wijk,,,,,,,,,,,,,
2009,De Wijk,,,,,,,,,,,,,
2010,De Wijk,,,,,,,,,,,,,
2011,De Wijk,,,,,,,,,,,,,
2012,De Wijk,,,,,,,,,,,,,
2013,De Wijk,,,,,,,,,,,,,
2014,De Wijk,,,,,,,,,,,,,
2015,De Wijk,,,,,,,,,,,,,
2016,De Wijk,,,,,,,,,,,,,
2017,De Wijk,,,,,,,,,,,,,
2008,Wijk bij Duurstede,23306,11532,11774,,,,,,,,,,
2009,Wijk bij Duurstede,23252,11507,11745,,,,,,,,,,
2010,Wijk bij Duurstede,23157,11459,11698,,,,,,,,,,
2011,Wijk bij Duurstede,23115,11446,11669,,,,,,,,,,
2012,Wijk bij Duurstede,23064,11395,11669,,,,,,,,,,
2013,Wijk bij Duurstede,23035,11384,11651,,,,,,,,,,
2014,Wijk bij Duurstede,23043,11365,11678,,,,,,,,,,
2015,Wijk bij Duurstede,23222,11432,11790,,,,,,,,,,
2016,Wijk bij Duurstede,23384,11510,11874,,,,,,,,,,
2017,Wijk bij Duurstede,23502,11578,11924,,,,,,,,,,
2008,Willemstad,,,,,,,,,,,,,
2009,Willemstad,,,,,,,,,,,,,
2010,Willemstad,,,,,,,,,,,,,
2011,Willemstad,,,,,,,,,,,,,
2012,Willemstad,,,,,,,,,,,,,
2013,Willemstad,,,,,,,,,,,,,
2014,Willemstad,,,,,,,,,,,,,
2015,Willemstad,,,,,,,,,,,,,
2016,Willemstad,,,,,,,,,,,,,
2017,Willemstad,,,,,,,,,,,,,
2008,Winschoten,18358,8856,9502,,,,,,,,,,
2009,Winschoten,18322,8815,9507,,,,,,,,,,
2010,Winschoten,,,,,,,,,,,,,
2011,Winschoten,,,,,,,,,,,,,
2012,Winschoten,,,,,,,,,,,,,
2013,Winschoten,,,,,,,,,,,,,
2014,Winschoten,,,,,,,,,,,,,
2015,Winschoten,,,,,,,,,,,,,
2016,Winschoten,,,,,,,,,,,,,
2017,Winschoten,,,,,,,,,,,,,
2008,Winsum,13925,6908,7017,,,,,,,,,,
2009,Winsum,14084,7015,7069,,,,,,,,,,
2010,Winsum,14073,7028,7045,,,,,,,,,,
2011,Winsum,14054,7005,7049,,,,,,,,,,
2012,Winsum,13987,6956,7031,,,,,,,,,,
2013,Winsum,13906,6910,6996,,,,,,,,,,
2014,Winsum,13850,6873,6977,,,,,,,,,,
2015,Winsum,13774,6826,6948,,,,,,,,,,
2016,Winsum,13633,6755,6878,,,,,,,,,,
2017,Winsum,13596,6704,6892,,,,,,,,,,
2008,Winterswijk,29182,14520,14662,,,,,,,,,,
2009,Winterswijk,29028,14449,14579,,,,,,,,,,
2010,Winterswijk,29051,14440,14611,,,,,,,,,,
2011,Winterswijk,29026,14409,14617,,,,,,,,,,
2012,Winterswijk,28946,14385,14561,,,,,,,,,,
2013,Winterswijk,28967,14416,14551,,,,,,,,,,
2014,Winterswijk,28881,14397,14484,,,,,,,,,,
2015,Winterswijk,28977,14489,14488,,,,,,,,,,
2016,Winterswijk,28939,14448,14491,,,,,,,,,,
2017,Winterswijk,28912,14473,14439,,,,,,,,,,
2008,Wisch,,,,,,,,,,,,,
2009,Wisch,,,,,,,,,,,,,
2010,Wisch,,,,,,,,,,,,,
2011,Wisch,,,,,,,,,,,,,
2012,Wisch,,,,,,,,,,,,,
2013,Wisch,,,,,,,,,,,,,
2014,Wisch,,,,,,,,,,,,,
2015,Wisch,,,,,,,,,,,,,
2016,Wisch,,,,,,,,,,,,,
2017,Wisch,,,,,,,,,,,,,
2008,Wittem,,,,,,,,,,,,,
2009,Wittem,,,,,,,,,,,,,
2010,Wittem,,,,,,,,,,,,,
2011,Wittem,,,,,,,,,,,,,
2012,Wittem,,,,,,,,,,,,,
2013,Wittem,,,,,,,,,,,,,
2014,Wittem,,,,,,,,,,,,,
2015,Wittem,,,,,,,,,,,,,
2016,Wittem,,,,,,,,,,,,,
2017,Wittem,,,,,,,,,,,,,
2008,Woensdrecht,21637,10838,10799,,,,,,,,,,
2009,Woensdrecht,21700,10905,10795,,,,,,,,,,
2010,Woensdrecht,21635,10864,10771,,,,,,,,,,
2011,Woensdrecht,21682,10902,10780,,,,,,,,,,
2012,Woensdrecht,21675,10862,10813,,,,,,,,,,
2013,Woensdrecht,21648,10858,10790,,,,,,,,,,
2014,Woensdrecht,21621,10845,10776,,,,,,,,,,
2015,Woensdrecht,21644,10836,10808,,,,,,,,,,
2016,Woensdrecht,21682,10848,10834,,,,,,,,,,
2017,Woensdrecht,21837,10963,10874,,,,,,,,,,
2008,Woerden,48383,23883,24500,,,,,,,,,,
2009,Woerden,48885,24180,24705,,,,,,,,,,
2010,Woerden,49334,24382,24952,,,,,,,,,,
2011,Woerden,49748,24627,25121,,,,,,,,,,
2012,Woerden,50052,24730,25322,,,,,,,,,,
